index,symbol,date,field,method,repaired_value,confidence,note
6300,FUT2,2025-05-29 00:00:00,Volume,forward_fill,25896.0,medium,
6358,FUT2,2025-06-05 00:00:00,Volume,forward_fill,31540.0,medium,
6483,FUT2,2025-06-23 00:00:00,Volume,forward_fill,27335.0,medium,
6549,FUT2,2025-07-01 00:00:00,Volume,forward_fill,27487.0,medium,
6650,FUT2,2025-07-15 00:00:00,Volume,forward_fill,0.0,medium,
6672,FUT2,2025-07-17 00:00:00,Volume,forward_fill,23248.0,medium,
229,FUT2,2023-02-06 00:00:00,Open Interest,forward_fill,97671.0,medium,
478,FUT2,2023-03-14 00:00:00,Open Interest,forward_fill,1251.0,medium,
500,FUT2,2023-03-16 00:00:00,Open Interest,forward_fill,1286.0,medium,
610,FUT2,2023-03-30 00:00:00,Open Interest,forward_fill,1860.0,medium,
709,FUT2,2023-04-13 00:00:00,Open Interest,forward_fill,2895.0,medium,
993,FUT2,2023-05-22 00:00:00,Open Interest,forward_fill,69739.0,medium,
1135,FUT2,2023-06-08 00:00:00,Open Interest,forward_fill,55728.0,medium,
1242,FUT2,2023-06-22 00:00:00,Open Interest,forward_fill,73652.0,medium,
1511,FUT2,2023-07-26 00:00:00,Open Interest,forward_fill,79972.0,medium,
1654,FUT2,2023-08-14 00:00:00,Open Interest,forward_fill,85766.0,medium,
1664,FUT2,2023-08-15 00:00:00,Open Interest,forward_fill,85766.0,medium,
1774,FUT2,2023-08-30 00:00:00,Open Interest,forward_fill,61007.0,medium,
1876,FUT2,2023-09-14 00:00:00,Open Interest,forward_fill,79947.0,medium,
1920,FUT2,2023-09-20 00:00:00,Open Interest,forward_fill,88190.0,medium,
2085,FUT2,2023-10-11 00:00:00,Open Interest,forward_fill,86814.0,medium,
2125,FUT2,2023-10-17 00:00:00,Open Interest,forward_fill,44538.0,medium,
2337,FUT2,2023-11-16 00:00:00,Open Interest,forward_fill,72607.0,medium,
2442,FUT2,2023-12-01 00:00:00,Open Interest,forward_fill,81209.0,medium,
2514,FUT2,2023-12-12 00:00:00,Open Interest,forward_fill,84385.0,medium,
2690,FUT2,2024-01-10 00:00:00,Open Interest,forward_fill,59591.0,medium,
3160,FUT2,2024-03-15 00:00:00,Open Interest,forward_fill,5972.0,medium,
3372,FUT2,2024-04-12 00:00:00,Open Interest,forward_fill,6832.0,medium,
3413,FUT2,2024-04-18 00:00:00,Open Interest,forward_fill,102270.0,medium,
3433,FUT2,2024-04-22 00:00:00,Open Interest,forward_fill,101551.0,medium,
3464,FUT2,2024-04-25 00:00:00,Open Interest,forward_fill,102659.0,medium,
3815,FUT2,2024-06-12 00:00:00,Open Interest,forward_fill,72129.0,medium,
3901,FUT2,2024-06-26 00:00:00,Open Interest,forward_fill,99588.0,medium,
4111,FUT2,2024-07-25 00:00:00,Open Interest,forward_fill,106479.0,medium,
4133,FUT2,2024-07-29 00:00:00,Open Interest,forward_fill,107767.0,medium,
4232,FUT2,2024-08-09 00:00:00,Open Interest,forward_fill,106606.0,medium,
4659,FUT2,2024-10-09 00:00:00,Open Interest,forward_fill,129718.0,medium,
4755,FUT2,2024-10-23 00:00:00,Open Interest,forward_fill,64656.0,medium,
5257,FUT2,2025-01-08 00:00:00,Open Interest,forward_fill,90610.0,medium,
5353,FUT2,2025-01-23 00:00:00,Open Interest,forward_fill,118189.0,medium,
5382,FUT2,2025-01-28 00:00:00,Open Interest,forward_fill,118527.0,medium,
5425,FUT2,2025-02-03 00:00:00,Open Interest,forward_fill,126199.0,medium,
6032,FUT2,2025-04-24 00:00:00,Open Interest,forward_fill,97678.0,medium,
6121,FUT2,2025-05-06 00:00:00,Open Interest,forward_fill,87978.0,medium,
6155,FUT2,2025-05-09 00:00:00,Open Interest,forward_fill,68965.0,medium,
6451,FUT2,2025-06-17 00:00:00,Open Interest,forward_fill,55740.0,medium,
6661,FUT2,2025-07-16 00:00:00,Open Interest,forward_fill,58166.0,medium,
6780,FUT2,2025-07-31 00:00:00,Open Interest,forward_fill,128102.0,medium,
70,FUT3,2023-01-12 00:00:00,Volume,forward_fill,62.0,medium,
1017,FUT3,2023-05-24 00:00:00,Volume,forward_fill,17569.0,medium,
1446,FUT3,2023-07-18 00:00:00,Volume,forward_fill,19159.0,medium,
1715,FUT3,2023-08-22 00:00:00,Volume,forward_fill,3268.0,medium,
1954,FUT3,2023-09-25 00:00:00,Volume,forward_fill,9615.0,medium,
1998,FUT3,2023-09-29 00:00:00,Volume,forward_fill,4439.0,medium,
2163,FUT3,2023-10-23 00:00:00,Volume,forward_fill,4916.0,medium,
2297,FUT3,2023-11-10 00:00:00,Volume,forward_fill,6030.0,medium,
3205,FUT3,2024-03-21 00:00:00,Volume,forward_fill,15888.0,medium,
3271,FUT3,2024-04-01 00:00:00,Volume,forward_fill,21028.0,medium,
3282,FUT3,2024-04-02 00:00:00,Volume,forward_fill,21028.0,medium,
3384,FUT3,2024-04-15 00:00:00,Volume,forward_fill,31283.0,medium,
3445,FUT3,2024-04-23 00:00:00,Volume,forward_fill,5885.0,medium,
3465,FUT3,2024-04-25 00:00:00,Volume,forward_fill,7380.0,medium,
3941,FUT3,2024-07-02 00:00:00,Volume,forward_fill,14357.0,medium,
4200,FUT3,2024-08-06 00:00:00,Volume,forward_fill,9544.0,medium,
4312,FUT3,2024-08-21 00:00:00,Volume,forward_fill,6890.0,medium,
4729,FUT3,2024-10-18 00:00:00,Volume,forward_fill,7469.0,medium,
4891,FUT3,2024-11-13 00:00:00,Volume,forward_fill,10568.0,medium,
4981,FUT3,2024-11-26 00:00:00,Volume,forward_fill,7723.0,medium,
5149,FUT3,2024-12-19 00:00:00,Volume,forward_fill,80.0,medium,
5447,FUT3,2025-02-05 00:00:00,Volume,forward_fill,240.0,medium,
5524,FUT3,2025-02-14 00:00:00,Volume,forward_fill,216.0,medium,
6246,FUT3,2025-05-21 00:00:00,Volume,forward_fill,15350.0,medium,
6359,FUT3,2025-06-05 00:00:00,Volume,forward_fill,27430.0,medium,
6407,FUT3,2025-06-11 00:00:00,Volume,forward_fill,36007.0,medium,
260,FUT3,2023-02-09 00:00:00,Open Interest,forward_fill,1101.0,medium,
352,FUT3,2023-02-24 00:00:00,Open Interest,forward_fill,41269.0,medium,
655,FUT3,2023-04-05 00:00:00,Open Interest,forward_fill,91512.0,medium,
1315,FUT3,2023-06-30 00:00:00,Open Interest,forward_fill,41941.0,medium,
1435,FUT3,2023-07-17 00:00:00,Open Interest,forward_fill,68120.0,medium,
2163,FUT3,2023-10-23 00:00:00,Open Interest,forward_fill,30014.0,medium,
2237,FUT3,2023-11-02 00:00:00,Open Interest,forward_fill,31290.0,medium,
2700,FUT3,2024-01-11 00:00:00,Open Interest,forward_fill,172375.50070633937,medium,
2768,FUT3,2024-01-23 00:00:00,Open Interest,forward_fill,1925.0,medium,
2797,FUT3,2024-01-26 00:00:00,Open Interest,forward_fill,2398.0,medium,
3018,FUT3,2024-02-27 00:00:00,Open Interest,forward_fill,47418.0,medium,
3249,FUT3,2024-03-27 00:00:00,Open Interest,forward_fill,88383.0,medium,
3328,FUT3,2024-04-08 00:00:00,Open Interest,forward_fill,108154.0,medium,
3465,FUT3,2024-04-25 00:00:00,Open Interest,forward_fill,47951.0,medium,
3561,FUT3,2024-05-08 00:00:00,Open Interest,forward_fill,56612.0,medium,
3858,FUT3,2024-06-18 00:00:00,Open Interest,forward_fill,90890.0,medium,
4057,FUT3,2024-07-18 00:00:00,Open Interest,forward_fill,52791.0,medium,
4617,FUT3,2024-10-03 00:00:00,Open Interest,forward_fill,51937.0,medium,
4792,FUT3,2024-10-29 00:00:00,Open Interest,forward_fill,55286.0,medium,
5069,FUT3,2024-12-09 00:00:00,Open Interest,forward_fill,82969.0,medium,
5193,FUT3,2024-12-27 00:00:00,Open Interest,forward_fill,5050.0,medium,
5354,FUT3,2025-01-23 00:00:00,Open Interest,forward_fill,4868.0,medium,
5725,FUT3,2025-03-14 00:00:00,Open Interest,forward_fill,82139.0,medium,
5736,FUT3,2025-03-17 00:00:00,Open Interest,forward_fill,82139.0,medium,
6202,FUT3,2025-05-15 00:00:00,Open Interest,forward_fill,77587.0,medium,
6770,FUT3,2025-07-30 00:00:00,Open Interest,forward_fill,93683.0,medium,
61,FUT4,2023-01-11 00:00:00,Volume,forward_fill,0.0,medium,
447,FUT4,2023-03-09 00:00:00,Volume,forward_fill,0.0,medium,
645,FUT4,2023-04-04 00:00:00,Volume,forward_fill,6427.0,medium,
678,FUT4,2023-04-10 00:00:00,Volume,forward_fill,5362.0,medium,
689,FUT4,2023-04-11 00:00:00,Volume,forward_fill,5362.0,medium,
1208,FUT4,2023-06-16 00:00:00,Volume,forward_fill,5397.0,medium,
1304,FUT4,2023-06-29 00:00:00,Volume,forward_fill,0.0,medium,
1666,FUT4,2023-08-15 00:00:00,Volume,forward_fill,4491.0,medium,
1686,FUT4,2023-08-17 00:00:00,Volume,forward_fill,70405.4523719575,medium,
1726,FUT4,2023-08-23 00:00:00,Volume,forward_fill,1955.0,medium,
1736,FUT4,2023-08-24 00:00:00,Volume,forward_fill,1955.0,medium,
1922,FUT4,2023-09-20 00:00:00,Volume,forward_fill,3906.0,medium,
2076,FUT4,2023-10-10 00:00:00,Volume,forward_fill,4259.0,medium,
2087,FUT4,2023-10-11 00:00:00,Volume,forward_fill,4259.0,medium,
2424,FUT4,2023-11-29 00:00:00,Volume,forward_fill,93.0,medium,
2564,FUT4,2023-12-19 00:00:00,Volume,forward_fill,4897.0,medium,
2889,FUT4,2024-02-08 00:00:00,Volume,forward_fill,9955.0,medium,
3250,FUT4,2024-03-27 00:00:00,Volume,forward_fill,4859.0,medium,
3340,FUT4,2024-04-09 00:00:00,Volume,forward_fill,9942.0,medium,
3395,FUT4,2024-04-16 00:00:00,Volume,forward_fill,0.0,medium,
3893,FUT4,2024-06-25 00:00:00,Volume,forward_fill,8056.0,medium,
3933,FUT4,2024-07-01 00:00:00,Volume,forward_fill,7142.0,medium,
3983,FUT4,2024-07-09 00:00:00,Volume,forward_fill,10509.0,medium,
4477,FUT4,2024-09-16 00:00:00,Volume,forward_fill,3462.0,medium,
4847,FUT4,2024-11-06 00:00:00,Volume,forward_fill,88.0,medium,
4865,FUT4,2024-11-08 00:00:00,Volume,forward_fill,37.0,medium,
4938,FUT4,2024-11-20 00:00:00,Volume,forward_fill,63.0,medium,
4949,FUT4,2024-11-21 00:00:00,Volume,forward_fill,63.0,medium,
5221,FUT4,2025-01-02 00:00:00,Volume,forward_fill,7519.0,medium,
5335,FUT4,2025-01-21 00:00:00,Volume,forward_fill,11722.0,medium,
5345,FUT4,2025-01-22 00:00:00,Volume,forward_fill,11722.0,medium,
5375,FUT4,2025-01-27 00:00:00,Volume,forward_fill,5940.0,medium,
5514,FUT4,2025-02-13 00:00:00,Volume,forward_fill,12883.0,medium,
5781,FUT4,2025-03-21 00:00:00,Volume,forward_fill,5846.0,medium,
5825,FUT4,2025-03-27 00:00:00,Volume,forward_fill,8047.0,medium,
5990,FUT4,2025-04-17 00:00:00,Volume,forward_fill,6988.0,medium,
6360,FUT4,2025-06-05 00:00:00,Volume,forward_fill,0.0,medium,
6739,FUT4,2025-07-25 00:00:00,Volume,forward_fill,5615.0,medium,
91,FUT4,2023-01-17 00:00:00,Open Interest,forward_fill,30142.0,medium,
141,FUT4,2023-01-24 00:00:00,Open Interest,forward_fill,32414.0,medium,
191,FUT4,2023-01-31 00:00:00,Open Interest,forward_fill,33278.0,medium,
601,FUT4,2023-03-29 00:00:00,Open Interest,forward_fill,20630.0,medium,
1161,FUT4,2023-06-12 00:00:00,Open Interest,forward_fill,36800.0,medium,
1197,FUT4,2023-06-15 00:00:00,Open Interest,forward_fill,37553.0,medium,
1208,FUT4,2023-06-16 00:00:00,Open Interest,forward_fill,37553.0,medium,
1280,FUT4,2023-06-27 00:00:00,Open Interest,forward_fill,29496.0,medium,
1736,FUT4,2023-08-24 00:00:00,Open Interest,forward_fill,17746.0,medium,
1955,FUT4,2023-09-25 00:00:00,Open Interest,forward_fill,0.0,medium,
1988,FUT4,2023-09-28 00:00:00,Open Interest,forward_fill,25923.0,medium,
2076,FUT4,2023-10-10 00:00:00,Open Interest,forward_fill,27548.0,medium,
2329,FUT4,2023-11-15 00:00:00,Open Interest,forward_fill,1280.0,medium,
2555,FUT4,2023-12-18 00:00:00,Open Interest,forward_fill,20730.0,medium,
2664,FUT4,2024-01-05 00:00:00,Open Interest,forward_fill,25460.0,medium,
2720,FUT4,2024-01-16 00:00:00,Open Interest,forward_fill,28010.0,medium,
3019,FUT4,2024-02-27 00:00:00,Open Interest,forward_fill,21634.0,medium,
3923,FUT4,2024-06-28 00:00:00,Open Interest,forward_fill,49445.0,medium,
4267,FUT4,2024-08-14 00:00:00,Open Interest,forward_fill,31227.0,medium,
4467,FUT4,2024-09-13 00:00:00,Open Interest,forward_fill,26325.0,medium,
4477,FUT4,2024-09-16 00:00:00,Open Interest,forward_fill,26325.0,medium,
4510,FUT4,2024-09-19 00:00:00,Open Interest,forward_fill,30618.0,medium,
4629,FUT4,2024-10-04 00:00:00,Open Interest,forward_fill,40711.0,medium,
4640,FUT4,2024-10-07 00:00:00,Open Interest,forward_fill,40711.0,medium,
5277,FUT4,2025-01-10 00:00:00,Open Interest,forward_fill,49336.0,medium,
5535,FUT4,2025-02-18 00:00:00,Open Interest,forward_fill,61708.0,medium,
5957,FUT4,2025-04-14 00:00:00,Open Interest,forward_fill,41919.0,medium,
6066,FUT4,2025-04-29 00:00:00,Open Interest,forward_fill,36953.0,medium,
6203,FUT4,2025-05-15 00:00:00,Open Interest,forward_fill,44329.0,medium,
6258,FUT4,2025-05-22 00:00:00,Open Interest,forward_fill,57206.0,medium,
6302,FUT4,2025-05-29 00:00:00,Open Interest,forward_fill,59151.0,medium,
6739,FUT4,2025-07-25 00:00:00,Open Interest,forward_fill,37161.0,medium,
33,FUT5,2023-01-06 00:00:00,Volume,forward_fill,1722.0,medium,
72,FUT5,2023-01-12 00:00:00,Volume,forward_fill,0.0,medium,
202,FUT5,2023-02-01 00:00:00,Volume,forward_fill,2696.0,medium,
212,FUT5,2023-02-02 00:00:00,Volume,forward_fill,2696.0,medium,
536,FUT5,2023-03-21 00:00:00,Volume,forward_fill,4903.0,medium,
580,FUT5,2023-03-27 00:00:00,Volume,forward_fill,6857.0,medium,
657,FUT5,2023-04-05 00:00:00,Volume,forward_fill,6675.0,medium,
866,FUT5,2023-05-04 00:00:00,Volume,forward_fill,3659.0,medium,
916,FUT5,2023-05-11 00:00:00,Volume,forward_fill,4542.0,medium,
936,FUT5,2023-05-15 00:00:00,Volume,forward_fill,3089.0,medium,
1401,FUT5,2023-07-12 00:00:00,Volume,forward_fill,4877.0,medium,
1437,FUT5,2023-07-17 00:00:00,Volume,forward_fill,4617.0,medium,
1448,FUT5,2023-07-18 00:00:00,Volume,forward_fill,4617.0,medium,
1677,FUT5,2023-08-16 00:00:00,Volume,forward_fill,44.0,medium,
1777,FUT5,2023-08-30 00:00:00,Volume,forward_fill,23.0,medium,
1923,FUT5,2023-09-20 00:00:00,Volume,forward_fill,65.0,medium,
2022,FUT5,2023-10-03 00:00:00,Volume,forward_fill,24.0,medium,
2088,FUT5,2023-10-11 00:00:00,Volume,forward_fill,0.0,medium,
2146,FUT5,2023-10-19 00:00:00,Volume,forward_fill,1240.0,medium,
2330,FUT5,2023-11-15 00:00:00,Volume,forward_fill,1669.0,medium,
2383,FUT5,2023-11-22 00:00:00,Volume,forward_fill,0.0,medium,
2538,FUT5,2023-12-14 00:00:00,Volume,forward_fill,5793.0,medium,
3141,FUT5,2024-03-13 00:00:00,Volume,forward_fill,8237.0,medium,
3185,FUT5,2024-03-19 00:00:00,Volume,forward_fill,5194.0,medium,
3229,FUT5,2024-03-25 00:00:00,Volume,forward_fill,4699.0,medium,
3518,FUT5,2024-05-02 00:00:00,Volume,forward_fill,4802.0,medium,
3669,FUT5,2024-05-22 00:00:00,Volume,forward_fill,0.0,medium,
3732,FUT5,2024-05-31 00:00:00,Volume,forward_fill,4058.0,medium,
3818,FUT5,2024-06-12 00:00:00,Volume,forward_fill,10575.0,medium,
4749,FUT5,2024-10-22 00:00:00,Volume,forward_fill,0.0,medium,
4821,FUT5,2024-11-01 00:00:00,Volume,forward_fill,5674.0,medium,
5727,FUT5,2025-03-14 00:00:00,Volume,forward_fill,8374.0,medium,
5859,FUT5,2025-04-01 00:00:00,Volume,forward_fill,8419.0,medium,
6409,FUT5,2025-06-11 00:00:00,Volume,forward_fill,12846.0,medium,
6519,FUT5,2025-06-26 00:00:00,Volume,forward_fill,6729.0,medium,
212,FUT5,2023-02-02 00:00:00,Open Interest,forward_fill,12905.0,medium,
481,FUT5,2023-03-14 00:00:00,Open Interest,forward_fill,24964.0,medium,
613,FUT5,2023-03-30 00:00:00,Open Interest,forward_fill,25702.0,medium,
765,FUT5,2023-04-20 00:00:00,Open Interest,forward_fill,31011.0,medium,
804,FUT5,2023-04-26 00:00:00,Open Interest,forward_fill,32117.0,medium,
936,FUT5,2023-05-15 00:00:00,Open Interest,forward_fill,34816.0,medium,
1067,FUT5,2023-05-31 00:00:00,Open Interest,forward_fill,26008.0,medium,
1389,FUT5,2023-07-11 00:00:00,Open Interest,forward_fill,21424.0,medium,
2289,FUT5,2023-11-09 00:00:00,Open Interest,forward_fill,13557.0,medium,
2362,FUT5,2023-11-20 00:00:00,Open Interest,forward_fill,16033.0,medium,
3097,FUT5,2024-03-07 00:00:00,Open Interest,forward_fill,30541.0,medium,
3130,FUT5,2024-03-12 00:00:00,Open Interest,forward_fill,32237.0,medium,
3141,FUT5,2024-03-13 00:00:00,Open Interest,forward_fill,32237.0,medium,
3396,FUT5,2024-04-16 00:00:00,Open Interest,forward_fill,52835.0,medium,
3753,FUT5,2024-06-04 00:00:00,Open Interest,forward_fill,40708.0,medium,
3995,FUT5,2024-07-10 00:00:00,Open Interest,forward_fill,18610.0,medium,
4114,FUT5,2024-07-25 00:00:00,Open Interest,forward_fill,17607.0,medium,
4478,FUT5,2024-09-16 00:00:00,Open Interest,forward_fill,1715.0,medium,
4543,FUT5,2024-09-24 00:00:00,Open Interest,forward_fill,1911.0,medium,
4575,FUT5,2024-09-27 00:00:00,Open Interest,forward_fill,2179.0,medium,
4785,FUT5,2024-10-28 00:00:00,Open Interest,forward_fill,22726.0,medium,
5346,FUT5,2025-01-22 00:00:00,Open Interest,forward_fill,28217.0,medium,
5526,FUT5,2025-02-14 00:00:00,Open Interest,forward_fill,34473.0,medium,
5628,FUT5,2025-03-03 00:00:00,Open Interest,forward_fill,32101.0,medium,
5650,FUT5,2025-03-05 00:00:00,Open Interest,forward_fill,0.0,medium,
5705,FUT5,2025-03-12 00:00:00,Open Interest,forward_fill,32295.0,medium,
6090,FUT5,2025-05-01 00:00:00,Open Interest,forward_fill,42250.0,medium,
6385,FUT5,2025-06-09 00:00:00,Open Interest,forward_fill,63000.0,medium,
6596,FUT5,2025-07-08 00:00:00,Open Interest,forward_fill,35934.0,medium,
6772,FUT5,2025-07-30 00:00:00,Open Interest,forward_fill,28405.0,medium,
53,FUT6,2023-01-10 00:00:00,Volume,forward_fill,2496.0,medium,
173,FUT6,2023-01-27 00:00:00,Volume,forward_fill,3402.0,medium,
337,FUT6,2023-02-22 00:00:00,Volume,forward_fill,1846.0,medium,
625,FUT6,2023-03-31 00:00:00,Volume,forward_fill,2271.0,medium,
877,FUT6,2023-05-05 00:00:00,Volume,forward_fill,0.0,medium,
985,FUT6,2023-05-19 00:00:00,Volume,forward_fill,1690.0,medium,
1068,FUT6,2023-05-31 00:00:00,Volume,forward_fill,2881.0,medium,
1115,FUT6,2023-06-06 00:00:00,Volume,forward_fill,1317.0,medium,
1515,FUT6,2023-07-26 00:00:00,Volume,forward_fill,15.0,medium,
1559,FUT6,2023-08-01 00:00:00,Volume,forward_fill,6.0,medium,
1592,FUT6,2023-08-04 00:00:00,Volume,forward_fill,292.0,medium,
1668,FUT6,2023-08-15 00:00:00,Volume,forward_fill,2.0,medium,
1968,FUT6,2023-09-26 00:00:00,Volume,forward_fill,1560.0,medium,
2249,FUT6,2023-11-03 00:00:00,Volume,forward_fill,1871.0,medium,
2280,FUT6,2023-11-08 00:00:00,Volume,forward_fill,3713.0,medium,
2487,FUT6,2023-12-07 00:00:00,Volume,forward_fill,1830.0,medium,
2583,FUT6,2023-12-21 00:00:00,Volume,forward_fill,1496.0,medium,
2666,FUT6,2024-01-05 00:00:00,Volume,forward_fill,2886.0,medium,
2901,FUT6,2024-02-09 00:00:00,Volume,forward_fill,5845.0,medium,
3087,FUT6,2024-03-06 00:00:00,Volume,forward_fill,4003.0,medium,
3618,FUT6,2024-05-15 00:00:00,Volume,forward_fill,3925.0,medium,
3944,FUT6,2024-07-02 00:00:00,Volume,forward_fill,3145.0,medium,
3996,FUT6,2024-07-10 00:00:00,Volume,forward_fill,4113.0,medium,
4214,FUT6,2024-08-07 00:00:00,Volume,forward_fill,21.0,medium,
4353,FUT6,2024-08-27 00:00:00,Volume,forward_fill,1618.0,medium,
4403,FUT6,2024-09-04 00:00:00,Volume,forward_fill,3057.0,medium,
4412,FUT6,2024-09-05 00:00:00,Volume,forward_fill,3057.0,medium,
4439,FUT6,2024-09-10 00:00:00,Volume,forward_fill,0.0,medium,
4750,FUT6,2024-10-22 00:00:00,Volume,forward_fill,2112.0,medium,
4849,FUT6,2024-11-06 00:00:00,Volume,forward_fill,3274.0,medium,
5270,FUT6,2025-01-09 00:00:00,Volume,forward_fill,4041.0,medium,
5309,FUT6,2025-01-15 00:00:00,Volume,forward_fill,4866.0,medium,
5618,FUT6,2025-02-28 00:00:00,Volume,forward_fill,5830.0,medium,
5893,FUT6,2025-04-04 00:00:00,Volume,forward_fill,8035522.99208378,medium,
6125,FUT6,2025-05-06 00:00:00,Volume,forward_fill,7457.0,medium,
6159,FUT6,2025-05-09 00:00:00,Volume,forward_fill,5300.0,medium,
6260,FUT6,2025-05-22 00:00:00,Volume,forward_fill,2281.0,medium,
6350,FUT6,2025-06-04 00:00:00,Volume,forward_fill,3419.0,medium,
6362,FUT6,2025-06-05 00:00:00,Volume,forward_fill,3419.0,medium,
6608,FUT6,2025-07-09 00:00:00,Volume,forward_fill,3699.0,medium,
6642,FUT6,2025-07-14 00:00:00,Volume,forward_fill,0.0,medium,
6709,FUT6,2025-07-22 00:00:00,Volume,forward_fill,14.0,medium,
103,FUT6,2023-01-18 00:00:00,Open Interest,forward_fill,19554.0,medium,
592,FUT6,2023-03-28 00:00:00,Open Interest,forward_fill,25720.0,medium,
603,FUT6,2023-03-29 00:00:00,Open Interest,forward_fill,25720.0,medium,
845,FUT6,2023-05-02 00:00:00,Open Interest,forward_fill,20387.0,medium,
1210,FUT6,2023-06-16 00:00:00,Open Interest,forward_fill,5949.0,medium,
1390,FUT6,2023-07-11 00:00:00,Open Interest,forward_fill,12005.0,medium,
1414,FUT6,2023-07-13 00:00:00,Open Interest,forward_fill,0.0,medium,
1426,FUT6,2023-07-14 00:00:00,Open Interest,forward_fill,0.0,medium,
