Symbol,Timestamp,Open,High,Low,Close,Volume,Open Interest,Date
FUT4,44945.0,103.55,103.55,101.85,102.0,7374.0,32505.0,2023-01-19
FUT6,44945.0,104.025,104.325,103.2,103.225,2582.0,18092.0,2023-01-19
FUT7,44945.0,90.975,91.075,90.2,90.2,1588.0,14537.0,2023-01-19
FUT9,44945.0,86.975,87.05,86.575,86.975,126.0,1810.0,2023-01-19
FUT1,44946.0,77.15,78.55,76.9,78.175,11023.0,31326.0,2023-01-20
FUT4,44946.0,102.6,103.35,102.375,102.65,8248.0,32414.0,2023-01-20
FUT5,44946.0,104.2,104.825,103.825,104.3,2398.0,12266.0,2023-01-20
FUT6,44946.0,103.525,104.4,103.3,103.7,3402.0,18029.0,2023-01-20
FUT7,44946.0,90.55,91.225,90.325,91.0,51151.65616210962,14946.0,2023-01-20
FUT9,44946.0,86.925,87.275,86.925,87.275,5938.07578484163,1821.0,2023-01-20
FUT1,44949.0,77.85,78.2,77.075,77.75,7873.0,30239.0,2023-01-23
FUT2,44949.0,86.05,86.525,84.625,85.45,586302.8967878646,88051.0,2023-01-23
FUT3,44949.0,93.4,94.2,93.0,93.325,68.0,1071.0,2023-01-23
FUT5,44949.0,104.525,104.525,103.275,103.775,1318.0,12133.0,2023-01-23
FUT7,44949.0,91.3,91.3,90.2,90.775,1197.0,15041.0,2023-01-23
FUT8,44949.0,84.25,84.25,83.125,83.575,424.0,5906.0,2023-01-23
FUT9,44949.0,87.175,87.25,86.75,86.8,137.0,1874.0,2023-01-23
FUT1,44950.0,78.0,78.1,76.425,77.05,10013.0,29279.0,2023-01-24
FUT2,44950.0,86.1,86.25,84.0,85.525,18670.0,90235.0,2023-01-24
FUT8,44950.0,83.775,83.95,82.525,82.925,399.0,5908.0,2023-01-24
FUT9,44950.0,86.85,86.9,86.1,86.7,131.0,1873.0,2023-01-24
FUT1,44951.0,77.15,77.35,76.3,76.9,6214.0,28827.0,2023-01-25
FUT10,44951.0,90.5,90.5,90.5,90.5,16.0,360.0,2023-01-25
FUT4,44951.0,101.9,102.075,101.0,101.825,5593.0,32882.0,2023-01-25
FUT5,44951.0,103.05,103.25,102.4,102.95,1884.0,12433.0,2023-01-25
FUT7,44951.0,90.15,90.425,89.725,90.2,1710.0,15298.0,2023-01-25
FUT1,44952.0,76.725,77.425,75.6,77.1,10098.0,27140.0,2023-01-26
FUT3,44952.0,93.375,95.075,92.275,94.625,99.0,1073.0,2023-01-26
FUT4,44952.0,101.975,103.35,100.125,102.925,8367.0,32439.0,2023-01-26
FUT5,44952.0,103.35,104.475,101.7,104.1,1531.0,12400.0,2023-01-26
FUT7,44952.0,90.35,91.35,89.125,91.125,1617.0,15717.0,2023-01-26
FUT10,44953.0,90.5,90.675,90.1,90.5,150.0,468.0,2023-01-27
FUT2,44953.0,87.35,88.325,86.2,86.575,16098.0,92427.0,2023-01-27
FUT3,44953.0,94.8,96.075,94.7,94.925,77.0,1071.0,2023-01-27
FUT4,44953.0,103.1,104.95,102.65,103.4,6988.0,33278.0,2023-01-27
FUT5,44953.0,104.6,106.175,103.95,105.05,68647.46292705052,12434.0,2023-01-27
FUT8,44953.0,84.0,84.5,83.55,84.3,701.0,6258.0,2023-01-27
FUT9,44953.0,87.15,87.4,86.7,87.275,292.0,135754.4164092959,2023-01-27
FUT1,44956.0,75.625,75.825,75.075,75.25,5219.0,26385.0,2023-01-30
FUT10,44956.0,90.675,90.85,90.675,90.85,45.0,476.0,2023-01-30
FUT3,44956.0,94.525,96.125,94.125,95.0,0.0,0.0,2023-01-30
FUT6,44956.0,104.175,105.275,103.45,104.125,2573.0,18850.0,2023-01-30
FUT7,44956.0,91.35,92.3,90.95,91.8,1834.0,16501.0,2023-01-30
FUT1,44957.0,75.15,7140.692877333016,74.6,74.8,4938.0,26530.0,2023-01-31
FUT10,44957.0,90.95,90.95,90.85,90.85,37.0,471.0,2023-01-31
FUT2,44957.0,87.45,87.45,85.075,86.15,14909.0,95183.0,2023-01-31
FUT3,44957.0,95.175,7112.16692638302,94.225,95.025,118.0,1148.0,2023-01-31
FUT5,44957.0,104.925,105.225,103.325,103.9,2696.0,12664.0,2023-01-31
FUT7,44957.0,92.35,92.35,90.9,91.15,1739.0,17088.0,2023-01-31
FUT8,44957.0,84.7,84.75,83.75,83.825,1079.0,6876.0,2023-01-31
FUT3,44958.0,94.625,94.625,92.55,93.825,156.0,1179.0,2023-02-01
FUT4,44958.0,102.8,102.8,100.025,101.525,9324.0,33080.0,2023-02-01
FUT6,44958.0,103.4,103.5,101.4,102.65,3797.0,19695.0,2023-02-01
FUT7,44958.0,91.275,91.35,89.4,90.625,2077.0,17634.0,2023-02-01
FUT8,44958.0,84.225,84.225,82.35,83.325,1067.0,6992.0,2023-02-01
FUT9,44958.0,87.3,87.3,85.7,86.15,479.0,2564.0,2023-02-01
FUT1,44959.0,74.35,75.625,74.35,75.55,6425.0,22608.0,2023-02-02
FUT10,44959.0,89.85,90.275,89.85,90.2,154.0,517.0,2023-02-02
FUT2,44959.0,84.8,86.3,84.025,86.0,19378.0,96234.0,2023-02-02
FUT3,44959.0,94.175,95.35,93.775,95.35,91.0,1127.0,2023-02-02
FUT4,44959.0,102.275,102.775,101.2,102.6,7803.0,32689.0,2023-02-02
FUT6,44959.0,103.025,103.9,102.475,103.8,3483.0,19769.0,2023-02-02
FUT1,44960.0,75.35,75.9,74.875,75.025,5398.0,21415.0,2023-02-03
FUT3,44960.0,94.9,95.5,94.5,95.275,48.0,1108.0,2023-02-03
FUT6,44960.0,103.85,104.675,103.45,104.6,2744.0,19889.0,2023-02-03
FUT8,44960.0,84.125,84.45,83.85,84.15,850.0,8005.0,2023-02-03
FUT1,44963.0,74.775,75.625,74.475,75.15,11785.0,19316.0,2023-02-06
FUT5,44963.0,104.525,104.625,102.05,102.475,3928.0,12701.0,2023-02-06
FUT6,44963.0,104.2,104.3,101.95,102.475,4251.0,19957.0,2023-02-06
FUT1,44964.0,75.175,75.575,74.9,75.4,4875.0,18949.0,2023-02-07
FUT2,44964.0,83.05,84.075,81.275,83.1,25545.0,100731.0,2023-02-07
FUT3,44964.0,92.65,93.05,90.65,92.675,145.0,1132.0,2023-02-07
FUT9,44964.0,87.125,87.275,86.35,87.1,13379.718345677633,2962.0,2023-02-07
FUT1,44965.0,74.975,76.2,74.925,76.125,5778.0,17519.0,2023-02-08
FUT2,44965.0,82.6,84.675,82.3,84.025,20353.0,101007.0,2023-02-08
FUT3,44965.0,92.25,93.875,91.85,93.875,104.0,1101.0,2023-02-08
FUT5,44965.0,101.975,104.225,101.975,103.975,3347.0,13141.0,2023-02-08
FUT6,44965.0,102.275,104.225,102.075,103.975,4725.0,18442.0,2023-02-08
FUT7,44965.0,90.45,91.45,90.2,91.25,3192.0,20437.0,2023-02-08
FUT8,44965.0,84.05,84.1,83.275,83.9,795.0,8094.0,2023-02-08
FUT10,44966.0,90.3,90.3,90.3,90.3,501.54653017776326,655.0,2023-02-09
FUT8,44966.0,84.0,84.05,83.025,83.625,699.0,8212.0,2023-02-09
FUT9,44966.0,87.0,87.0,86.125,86.5,140.0,3162.0,2023-02-09
FUT1,44967.0,75.8,76.075,75.7,75.925,1584.0,16964.0,2023-02-10
FUT10,44967.0,90.3,90.3,90.3,90.3,35.0,670.0,2023-02-10
FUT2,44967.0,83.75,83.775,82.625,83.275,14016.0,101925.0,2023-02-10
FUT3,44967.0,93.325,93.5,92.8,93.2,39.0,1107.0,2023-02-10
FUT6,44967.0,104.175,104.175,102.725,103.3,4357.0,17569.0,2023-02-10
FUT8,44967.0,83.95,84.05,83.475,84.05,569.0,8335.0,2023-02-10
FUT9,44967.0,86.85,87.0,86.55,87.0,153.0,3208.0,2023-02-10
FUT1,44970.0,75.8,75.95,75.7,75.775,3085.0,15050.0,2023-02-13
FUT10,44970.0,90.575,90.675,90.575,90.675,14.0,672.0,2023-02-13
FUT2,44970.0,83.775,86.525,83.7,86.425,27157.0,97948.0,2023-02-13
FUT5,44970.0,103.625,105.975,103.625,105.9,4302.0,14694.0,2023-02-13
FUT6,44970.0,103.875,105.45,103.75,105.4,5166.0,17411.0,2023-02-13
FUT9,44970.0,87.0,6360.765221555506,87.0,87.35,705.0,3624.0,2023-02-13
FUT1,44971.0,75.75,75.825,75.65,75.675,2180.0,14980.0,2023-02-14
FUT10,44971.0,90.675,90.7,90.675,90.7,54.0,686.0,2023-02-14
FUT2,44971.0,86.0,87.8,85.8,87.125,23189.0,98700.0,2023-02-14
FUT7,44971.0,92.425,92.925,92.15,92.8,1476.0,22755.0,2023-02-14
FUT2,44972.0,86.675,87.35,85.85,86.225,14434.0,99388.0,2023-02-15
FUT3,44972.0,104.375,105.0,103.725,104.1,5310.0,37530.0,2023-02-15
FUT5,44972.0,105.8,106.125,105.35,105.775,2709.0,17584.0,2023-02-15
FUT6,44972.0,92.7,92.775,92.225,92.675,1453.0,22920.0,2023-02-15
FUT5,44973.0,105.65,105.675,104.825,104.9,2709.0,18010.0,2023-02-16
FUT6,44973.0,92.575,92.725,92.025,92.3,1136.0,22969.0,2023-02-16
FUT8,44973.0,87.575,87.7,87.3,87.7,187.0,3826.0,2023-02-16
FUT9,44973.0,90.9,90.9,90.9,90.9,23.0,724.0,2023-02-16
FUT1,44974.0,85.875,87.1,85.2,85.35,20826.0,98879.0,2023-02-17
FUT4,44974.0,105.025,105.95,104.275,104.675,2259.0,14859.0,2023-02-17
FUT5,44974.0,104.95,105.825,104.225,104.675,3137.0,18184.0,2023-02-17
FUT9,44974.0,91.35,91.35,90.975,90.975,23.0,741.0,2023-02-17
FUT1,44978.0,86.25,89.875,86.25,88.875,3331018.80722619,98417.0,2023-02-21
FUT2,44978.0,95.725,97.675,95.475,97.05,124.0,1074.0,2023-02-21
FUT3,44978.0,103.55,106.0,103.55,105.225,11324.0,40001.0,2023-02-21
FUT4,44978.0,105.575,107.725,105.55,107.025,3963.0,15117.0,2023-02-21
FUT5,44978.0,105.275,107.625,105.275,106.975,4283.0,18235.0,2023-02-21
FUT1,44979.0,88.125,88.325,86.175,86.575,30024.0,95746.0,2023-02-22
FUT3,44979.0,104.625,104.825,103.05,103.8,9034.0,40261.0,2023-02-22
FUT4,44979.0,106.6,106.65,105.1,105.975,3932.0,15067.0,2023-02-22
FUT5,44979.0,106.625,106.65,105.2,106.15,4145.0,18951.0,2023-02-22
FUT9,44979.0,91.475,91.5,91.05,91.2,113.0,786.0,2023-02-22
FUT2,44980.0,95.275,96.125,95.175,96.125,69.0,1123.0,2023-02-23
FUT3,44980.0,103.8,104.275,102.875,103.85,10262.0,41269.0,2023-02-23
FUT4,44980.0,105.8,8525.84471534159,105.075,106.1,3804.0,15275.0,2023-02-23
FUT5,44980.0,105.975,106.675,105.325,106.35,4545.0,19961.0,2023-02-23
FUT6,44980.0,93.125,93.25,92.65,93.05,1465.0,23396.0,2023-02-23
FUT7,44980.0,85.25,85.4,84.8,85.0,669.0,10296.0,2023-02-23
FUT8,44980.0,88.2,88.2,87.65,87.775,282.0,4490.0,2023-02-23
FUT5,44981.0,106.875,106.975,105.475,106.0,4691.0,20545.0,2023-02-24
FUT7,44981.0,85.15,85.15,84.175,84.475,1134.0,10534.0,2023-02-24
FUT8,44981.0,87.875,87.875,87.15,87.325,18745.90395631044,4628.0,2023-02-24
FUT9,44981.0,91.275,91.35,90.725,90.725,39.0,833.0,2023-02-24
FUT2,44984.0,95.2,95.75,93.85,94.2,71.0,1137.0,2023-02-27
FUT6,44984.0,92.55,93.025,91.725,92.525,1865.0,23812.0,2023-02-27
FUT7,44984.0,84.5,84.975,84.1,84.975,911.0,10687.0,2023-02-27
FUT1,44985.0,85.025,85.675,84.225,84.9,20183.0,93511.0,2023-02-28
FUT2,44985.0,94.575,94.775,93.05,94.45,78.0,1154.0,2023-02-28
FUT4,44985.0,104.825,104.95,103.15,103.7,4571.0,16213.0,2023-02-28
FUT5,44985.0,105.5,105.5,103.775,104.525,4384.0,21428.0,2023-02-28
FUT6,44985.0,92.7,92.8,91.625,92.125,2211.0,24106.0,2023-02-28
FUT9,44985.0,91.3,91.45,90.825,91.0,119.0,906.0,2023-02-28
FUT1,44986.0,84.825,85.35,84.075,84.9,26639.0,7615462.679755824,2023-03-01
FUT11,44986.0,100.075,100.5,100.05,100.5,7.0,16.0,2023-03-01
FUT2,44986.0,93.825,94.0,93.0,93.8,80.0,1131.0,2023-03-01
FUT4,44986.0,103.625,103.775,102.475,103.225,3386.0,16292.0,2023-03-01
FUT5,44986.0,104.475,104.475,103.25,104.0,4186.0,21973.0,2023-03-01
FUT7,44986.0,84.525,84.525,83.65,84.1,64881.89130408722,11531.0,2023-03-01
FUT8,44986.0,87.45,87.45,86.575,86.975,1187.0,5301.0,2023-03-01
FUT1,44987.0,85.5,85.875,83.625,84.0,24281.0,90160.0,2023-03-02
FUT2,44987.0,94.3,94.85,92.85,93.3,83.0,1136.0,2023-03-02
FUT3,44987.0,101.45,102.1,100.375,100.7,10856.0,46112.0,2023-03-02
FUT7,44987.0,83.975,84.2,83.175,83.7,2026.0,11932.0,2023-03-02
FUT8,44987.0,86.85,86.875,86.05,86.4,0.0,0.0,2023-03-02
FUT1,44988.0,83.775,85.075,83.525,84.5,19570.0,88418.0,2023-03-03
FUT11,44988.0,99.75,100.1,99.075,99.075,20.0,21.0,2023-03-03
FUT2,44988.0,92.875,93.9,92.7,93.375,71.0,1137.0,2023-03-03
FUT3,44988.0,100.575,101.325,100.325,100.525,10606.0,47342.0,2023-03-03
FUT4,44988.0,102.85,103.45,102.55,102.925,2083.0,16266.0,2023-03-03
FUT5,44988.0,103.2,104.1,103.2,103.65,3669.0,22340.0,2023-03-03
FUT8,44988.0,86.525,6031.450713475283,86.475,86.975,554.0,5638.0,2023-03-03
FUT1,44991.0,84.1,84.975,83.3,83.45,22297.0,86953.0,2023-03-06
FUT5,44991.0,103.85,104.175,103.0,103.425,4426.0,22309.0,2023-03-06
FUT6,44991.0,91.7,91.9,90.95,91.025,3365.0,26160.0,2023-03-06
FUT7,44991.0,84.1,84.4,83.45,83.45,1779.0,12746.0,2023-03-06
FUT8,44991.0,86.85,87.1,86.2,86.2,855.0,5930.0,2023-03-06
FUT2,44992.0,93.225,93.225,92.35,92.625,257.0,1247.0,2023-03-07
FUT5,44992.0,103.775,103.925,102.525,103.675,5231.0,23089.0,2023-03-07
FUT6,44992.0,91.2,91.3,90.35,91.175,4183.0,26417.0,2023-03-07
FUT8,44992.0,86.6,86.6,85.875,86.35,753.0,6000.0,2023-03-07
FUT1,44993.0,84.475,86.175,84.225,85.675,34600.0,72750.0,2023-03-08
FUT11,44993.0,99.425,99.5,99.425,99.5,5.0,24.0,2023-03-08
FUT3,44993.0,100.025,100.625,99.55,100.4,25152.0,59127.0,2023-03-08
FUT4,44993.0,102.775,103.05,102.075,102.775,0.0,0.0,2023-03-08
FUT2,44994.0,92.7,94.175,91.975,92.575,241.0,1216.0,2023-03-09
FUT5,44994.0,103.375,104.475,102.725,103.5,7028.0,24116.0,2023-03-09
FUT7,44994.0,84.0,84.375,82.775,83.0,2320.0,13964.0,2023-03-09
FUT9,44994.0,90.025,90.4,89.1,89.1,51.0,1310.0,2023-03-09
FUT1,44995.0,85.0,87.5,85.0,87.25,37280.0,63589.0,2023-03-10
FUT3,44995.0,100.45,102.85,100.45,102.55,20077.0,64647.0,2023-03-10
FUT4,44995.0,102.75,104.975,102.75,104.65,5784.0,18250.0,2023-03-10
FUT5,44995.0,103.475,105.375,103.475,105.0,6415.0,24793.0,2023-03-10
FUT1,44998.0,86.725,87.425,85.75,86.425,29561.0,60336.0,2023-03-13
FUT11,44998.0,99.15,99.15,99.15,99.15,4.0,35.0,2023-03-13
FUT2,44998.0,94.45,95.2,93.7,94.8,100.0,1251.0,2023-03-13
FUT3,44998.0,102.175,103.275,101.4,102.85,0.0,0.0,2023-03-13
FUT4,44998.0,104.4,105.35,103.825,105.025,5810.0,17510.0,2023-03-13
FUT5,44998.0,104.85,105.625,104.2,105.275,4976.0,24964.0,2023-03-13
FUT6,44998.0,9157.5,9220.0,9127.5,9217.5,3449.0,25771.0,2023-03-13
FUT7,44998.0,83.975,84.55,83.5,84.525,2368.0,14888.0,2023-03-13
FUT8,44998.0,86.7,87.175,86.2,87.125,722.0,6513.0,2023-03-13
FUT9,44998.0,90.0,90.4,89.525,90.4,228.0,1573.0,2023-03-13
FUT1,44999.0,86.225,86.325,85.025,85.525,22379.0,53939.0,2023-03-14
FUT6,44999.0,9207.5,9210.0,9090.0,9127.5,3278.0,26278.0,2023-03-14
FUT8,44999.0,87.1,87.1,86.1,86.5,427.0,6471.0,2023-03-14
FUT9,44999.0,90.35,90.35,89.5,89.7,126.0,1607.0,2023-03-14
FUT1,45000.0,85.2,85.4,83.575,83.775,30113.0,49167.0,2023-03-15
FUT3,45000.0,101.35,101.525,97.575,98.0,23632.0,72997.0,2023-03-15
FUT4,45000.0,103.55,103.875,100.35,100.675,6752.0,17556.0,2023-03-15
FUT6,45000.0,9092.5,9125.0,8777.5,8802.5,3353.0,26112.0,2023-03-15
FUT7,45000.0,83.55,83.8,80.5,80.825,1715.0,14668.0,2023-03-15
FUT9,45000.0,89.65,89.65,87.2,87.2,62.0,1621.0,2023-03-15
FUT7,45001.0,80.725,81.025,78.0,78.725,0.0,0.0,2023-03-16
FUT8,45001.0,83.8,84.125,81.8,82.7,942.0,6504.0,2023-03-16
FUT9,45001.0,87.2,88.475,86.95,86.95,188.0,1622.0,2023-03-16
FUT2,45002.0,87.95,88.25,84.85,86.6,753.0,1463.0,2023-03-17
FUT5,45002.0,96.8,97.375,92.525,95.575,9035.0,25474.0,2023-03-17
FUT6,45002.0,8515.0,8580.0,8140.000000000001,8407.5,5173.0,1705375.1117269918,2023-03-17
FUT7,45002.0,78.675,79.525,75.325,77.9,2550.0,14678.0,2023-03-17
FUT9,45002.0,86.975,87.325,83.85,85.075,233.0,1678.0,2023-03-17
FUT1,45005.0,78.7,79.025,77.425,77.575,21236.0,39547.0,2023-03-20
FUT2,45005.0,85.75,86.125,84.55,85.025,165.0,1521.0,2023-03-20
FUT3,45005.0,91.5,92.95,90.8,91.85,25458.0,86166.0,2023-03-20
FUT5,45005.0,94.875,95.6,93.8,94.525,4903.0,25571.0,2023-03-20
FUT9,45005.0,85.25,86.225,84.875,86.05,75.0,1677.0,2023-03-20
FUT8,45006.0,81.325,81.625,80.475,81.075,401.0,6317.0,2023-03-21
FUT1,45007.0,77.1,77.5,75.95,76.05,0.0,0.0,2023-03-22
FUT2,45007.0,84.7,85.0,82.925,82.925,209.0,1640.0,2023-03-22
FUT4,45007.0,93.25,93.55,91.075,91.15,6302.0,20746.0,2023-03-22
FUT6,45007.0,8307.5,8332.5,8117.5,8145.0,3431.0,25874.0,2023-03-22
FUT8,45007.0,81.15,81.15,79.35,79.75,471.0,6416.0,2023-03-22
FUT9,45007.0,85.2,85.2,83.0,83.4,125.0,1746.0,2023-03-22
FUT1,45008.0,76.075,76.45,75.125,76.125,0.0,0.0,2023-03-23
FUT5,45008.0,91.725,91.925,90.425,91.775,6818.0,25132.0,2023-03-23
FUT6,45008.0,8159.999999999999,8170.0,8037.5,8127.500000000001,4339.0,25262.0,2023-03-23
FUT9,45008.0,83.7,83.7,82.45,83.0,0.0,0.0,2023-03-23
FUT1,45009.0,75.75,77.525,75.625,77.15,9243.0,31635.0,2023-03-24
FUT2,45009.0,83.05,86.0,83.05,85.825,533.0,1861.0,2023-03-24
FUT7,45009.0,76.475,78.0,75.8,77.175,1273.0,14952.0,2023-03-24
FUT8,45009.0,79.85,81.425,79.85,80.75,182.0,6374.0,2023-03-24
FUT9,45009.0,84.5,85.1,84.45,84.6,23.0,1802.0,2023-03-24
FUT1,45012.0,77.225,79.95,77.175,78.45,10158.0,30586.0,2023-03-27
FUT6,45012.0,8330.0,8577.5,8257.5,8470.0,2724.0,25720.0,2023-03-27
FUT8,45012.0,81.275,83.025,81.2,82.625,439.0,6389.0,2023-03-27
FUT1,45013.0,78.0,78.25,77.4,77.55,6354.0,29489.0,2023-03-28
FUT2,45013.0,86.025,86.7,84.525,86.0,216.0,1842.0,2023-03-28
FUT3,45013.0,92.9,93.35,91.25,92.55,17293.0,92756.0,2023-03-28
FUT5,45013.0,94.575,95.375,93.65,94.675,5066.0,25596.0,2023-03-28
FUT7,45013.0,78.975,79.925,78.85,79.725,714.0,15107.0,2023-03-28
FUT9,45013.0,86.775,86.775,86.375,86.775,17.0,1787.0,2023-03-28
FUT1,45014.0,77.15,77.6,76.65,76.85,5738.0,29026.0,2023-03-29
FUT2,45014.0,85.3,85.8,84.225,84.3,100.0,1860.0,2023-03-29
FUT5,45014.0,94.0,1372.0966237211946,92.725,93.2,5002.0,25702.0,2023-03-29
FUT7,45014.0,79.175,79.6,78.4,78.675,101062.8243813776,15370.0,2023-03-29
FUT8,45014.0,82.85,83.175,82.2,82.425,167.0,595760.1401084714,2023-03-29
FUT1,45015.0,76.775,77.3,76.35,76.375,4846.0,28318.0,2023-03-30
FUT9,45015.0,86.5,87.15,85.5,85.5,135.0,1862.0,2023-03-30
FUT3,45016.0,91.15,92.375,90.625,91.45,21482.0,93527.0,2023-03-31
FUT5,45016.0,93.7,94.775,93.05,94.25,7558.0,26285.0,2023-03-31
FUT7,45016.0,79.15,80.3,78.7,80.025,3716.0,16033.0,2023-03-31
FUT11,45019.0,95.8,95.925,95.475,95.9,36.0,78.0,2023-04-03
FUT2,45019.0,84.025,85.35,83.5,84.15,313.0,2042.0,2023-04-03
FUT3,45019.0,91.2,92.25,90.1,91.6,18748.0,92390.0,2023-04-03
FUT4,45019.0,92.675,94.875,92.5,94.45,6427.0,23092.0,2023-04-03
FUT5,45019.0,93.175,95.425,93.175,95.125,7807.0,26859.0,2023-04-03
FUT7,45019.0,79.525,81.075,79.25,80.85,2042.0,16424.0,2023-04-03
FUT9,45019.0,86.6,87.5,86.6,87.5,60.0,1973.0,2023-04-03
FUT1,45020.0,74.525,75.25,72.1,72.25,0.0,0.0,2023-04-04
FUT2,45020.0,84.225,85.3,82.025,82.425,402.0,2185.0,2023-04-04
FUT3,45020.0,91.925,92.75,89.25,89.55,17819.0,91512.0,2023-04-04
FUT5,45020.0,95.4,95.875,93.525,93.625,6675.0,27003.0,2023-04-04
FUT7,45020.0,81.25,81.35,79.325,79.35,2211.0,16703.0,2023-04-04
FUT8,45020.0,84.3,84.5,82.775,82.85,421.0,7068.0,2023-04-04
FUT2,45021.0,82.0,82.0,80.675,81.3,501.0,57338.58202584365,2023-04-05
FUT4,45021.0,91.975,92.15,90.525,91.45,7287.0,24396.0,2023-04-05
FUT6,45021.0,8412.5,8412.5,8260.0,8317.5,4133.0,30141.0,2023-04-05
FUT7,45021.0,79.25,80.0,77.975,78.6,2107.0,16803.0,2023-04-05
FUT8,45021.0,82.65,83.6,81.675,82.275,711.0,7244.0,2023-04-05
FUT9,45021.0,86.8,86.8,85.35,86.25,115.0,88078.44518874832,2023-04-05
FUT1,45022.0,73.4,74.25,73.375,73.975,6841.0,21103.0,2023-04-06
FUT11,45022.0,95.0,95.0,94.35,94.8,18.0,92.0,2023-04-06
FUT2,45022.0,81.625,82.85,80.975,82.45,467.0,2478.0,2023-04-06
FUT3,45022.0,88.55,89.7,87.05,88.1,19114.0,95992.0,2023-04-06
FUT6,45022.0,8382.5,8420.0,8230.0,8305.0,2856.0,30537.0,2023-04-06
